AAPL,2011-03-01,1.4806565046310425,0.22067703306674957,0.0,1.2194418907165527,0.4047255516052246,0.6724497675895691,0.8015457987785339,0.8559544086456299,0.6169430613517761,0.21285001933574677,0.2349637746810913,0.5874496698379517,0.8265357613563538,0.0,0.471077024936676,0.0,0.5817962884902954,0.0,0.5559983253479004,0.021505579352378845,0.0,1.3674626350402832,1.0486563444137573,0.0,0.8582687973976135,0.7451679706573486,0.7568962574005127,0.9254897236824036,0.0,1.6671139001846313,0.0,0.0
AAPL,2011-06-01,1.4361308813095093,0.2648293972015381,0.0,1.1775081157684326,0.34941887855529785,0.6640800833702087,0.8167260885238647,0.8116953372955322,0.6231837272644043,0.15978719294071198,0.14615273475646973,0.5718331933021545,0.8565247654914856,0.15098419785499573,0.42542654275894165,0.0,0.5702219009399414,0.0,0.5318097472190857,0.00486031174659729,0.0,1.2317994832992554,1.1146528720855713,0.0,0.8360573649406433,0.7256782054901123,0.6739920377731323,0.9536392688751221,0.0,1.2591369152069092,0.0,0.0
AAPL,2011-09-01,1.4092150926589966,0.24392221868038177,0.0,1.115057349205017,0.3193129599094391,0.8919984698295593,0.9165924191474915,0.7945653200149536,0.5999991297721863,0.19297228753566742,0.14033035933971405,0.6590409874916077,0.8659116625785828,0.06551995128393173,0.37571612000465393,0.0,0.6290409564971924,0.0,0.4631013870239258,0.009954631328582764,0.0,1.299885630607605,1.2031207084655762,0.0,0.7351937890052795,0.6337622404098511,0.6807974576950073,0.8998328447341919,0.008697457611560822,1.118570327758789,0.0,0.0
AAPL,2011-12-01,1.4236787557601929,0.43120360374450684,0.0,1.9637356996536255,0.4593169093132019,0.6419541835784912,0.7101348638534546,0.8772861957550049,1.3639495372772217,0.2709663212299347,0.187835693359375,0.5900956392288208,0.9602630734443665,0.0050354525446891785,0.4250677227973938,0.01067371666431427,0.7723013162612915,0.0,0.11977272480726242,0.16171598434448242,0.0,1.5248669385910034,1.2877793312072754,0.0,1.347704529762268,0.8308379650115967,0.9327046871185303,1.0409725904464722,0.1935071349143982,1.0398857593536377,0.0,0.0
AAPL,2012-03-01,1.5944336652755737,0.7250785827636719,0.0,1.3010324239730835,0.4606766104698181,0.9940515160560608,0.5199882388114929,0.8859519958496094,1.1936590671539307,0.14944535493850708,0.4410352110862732,0.5636228919029236,1.2560269832611084,0.0,0.5580779910087585,0.00019024312496185303,0.792498767375946,0.0,0.5057675838470459,0.2706168293952942,0.0,1.3243037462234497,1.3663288354873657,0.0,1.055579662322998,0.5743345022201538,0.7143267393112183,0.8148916363716125,0.0,1.1080878973007202,0.0,0.0
AAPL,2012-06-01,1.283992052078247,0.2800092101097107,0.0,1.3430782556533813,0.3886679410934448,0.9654027819633484,0.8778011798858643,0.7728385329246521,0.843809187412262,0.13230609893798828,0.10060034692287445,0.5974059104919434,0.7963513731956482,0.0,0.3562682867050171,0.0,0.6964353919029236,0.0,0.48394477367401123,0.0,0.0,1.156531572341919,1.1525925397872925,0.0,0.9680882096290588,0.6469298601150513,0.5012557506561279,0.8121236562728882,0.13866299390792847,1.2749439477920532,0.0,0.0
AAPL,2012-09-01,1.3591481447219849,0.3732249140739441,0.0,0.9898868799209595,0.26784345507621765,0.563194990158081,0.8698022365570068,0.839984118938446,0.7480930089950562,0.17722882330417633,0.24641117453575134,0.6222012042999268,0.9696287512779236,0.033986933529376984,0.523475706577301,0.0,0.7354224920272827,0.0,0.5137580633163452,0.08320429921150208,0.0,1.0283960103988647,1.0324212312698364,0.0,0.7296050190925598,0.5284243822097778,0.530012845993042,0.8076157569885254,0.0,1.1695150136947632,0.0,0.0
AAPL,2012-12-01,1.4792369604110718,0.34345054626464844,0.0,1.8568687438964844,0.4030863344669342,0.6661077737808228,0.6678053736686707,0.8279560804367065,1.3145897388458252,0.2848249077796936,0.2894833981990814,0.6193361878395081,0.9280478358268738,0.03560306876897812,0.3822229206562042,0.0,0.7221290469169617,0.0,0.2373962551355362,0.11393240094184875,0.0,1.4670852422714233,1.244004249572754,0.0,1.3014557361602783,0.7582976818084717,0.8479511737823486,1.0529030561447144,0.05530238896608353,1.1255511045455933,0.0,0.0
AAPL,2013-03-01,1.485455870628357,0.36441469192504883,0.0,1.3007583618164062,0.3953145742416382,0.7639911770820618,0.6840152144432068,0.785637378692627,0.8692317008972168,0.13464850187301636,0.16718590259552002,0.6187923550605774,0.9444181323051453,0.022312797605991364,0.41596272587776184,0.0,0.7436742782592773,0.0,0.5290150046348572,0.0,0.0,1.094718098640442,1.0633193254470825,0.0,1.0642353296279907,0.6072621941566467,0.538298487663269,1.010591983795166,0.0,0.9996104836463928,0.0,0.0
AAPL,2013-06-01,1.1854997873306274,0.29847002029418945,0.0,0.7570059299468994,0.26083770394325256,0.5630661249160767,0.9206161499023438,0.8042526245117188,0.7416836023330688,0.1327560395002365,0.15304256975650787,0.5760432481765747,0.6216002106666565,0.349750816822052,0.31640860438346863,0.0,0.4988182783126831,0.0,0.4895079731941223,0.0,0.0,0.7486371397972107,0.9145011305809021,0.0,0.48035550117492676,0.4089403748512268,0.34782901406288147,0.7054026126861572,0.07078064233064651,0.9693195223808289,0.0,0.0
