date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
2013-06-30,16164000000.0,38268000000.0,54432000000.0,8091000000.0,342000000.0,66861000000.0,12912000000.0,17954000000.0,1564000000.0,1220000000.0,34321000000.0,101182000000.0,4969000000.0,3000000000.0,15329000000.0,1989000000.0,4989000000.0,2389000000.0,4176000000.0,0.0,7001000000.0,22330000000.0,-398000000.0,54916000000.0,78852000000.0,39832000000.0,-49443000000.0,3996000000.0,7360000000.0
2013-03-31,15375000000.0,34723000000.0,50098000000.0,8312000000.0,648000000.0,62808000000.0,12300000000.0,17919000000.0,1470000000.0,1375000000.0,33884000000.0,96692000000.0,4331000000.0,2150000000.0,13252000000.0,2989000000.0,5139000000.0,2398000000.0,4162000000.0,0.0,7967000000.0,21219000000.0,356000000.0,51688000000.0,75473000000.0,36193000000.0,-44959000000.0,3750000000.0,6771000000.0
2012-12-31,14778000000.0,33310000000.0,48088000000.0,8585000000.0,505000000.0,60454000000.0,11854000000.0,18010000000.0,1469000000.0,1144000000.0,33344000000.0,93798000000.0,3685000000.0,2549000000.0,14337000000.0,2988000000.0,5537000000.0,2466000000.0,4158000000.0,0.0,7746000000.0,22083000000.0,538000000.0,48342000000.0,71715000000.0,34779000000.0,-42551000000.0,3276000000.0,8103000000.0
2012-09-30,16260000000.0,29464000000.0,45724000000.0,7809000000.0,618000000.0,56821000000.0,11401000000.0,18239000000.0,1063000000.0,230000000.0,32909000000.0,89730000000.0,3919000000.0,3218000000.0,14434000000.0,2988000000.0,6206000000.0,2113000000.0,3540000000.0,0.0,7268000000.0,21702000000.0,368000000.0,45456000000.0,68028000000.0,30527000000.0,-39518000000.0,2670000000.0,7297000000.0
2012-06-30,15437000000.0,27685000000.0,43122000000.0,7341000000.0,634000000.0,53857000000.0,10909000000.0,17982000000.0,1040000000.0,146000000.0,32194000000.0,86051000000.0,4335000000.0,3218000000.0,14028000000.0,2987000000.0,6205000000.0,2039000000.0,3564000000.0,0.0,7302000000.0,21330000000.0,84000000.0,43280000000.0,64721000000.0,28725000000.0,-36917000000.0,2760000000.0,6475000000.0
2012-03-31,23108000000.0,26208000000.0,49316000000.0,5713000000.0,0.0,56859000000.0,9875000000.0,8866000000.0,880000000.0,51000000.0,20285000000.0,77144000000.0,3012000000.0,2468000000.0,9742000000.0,2987000000.0,5455000000.0,1800000000.0,2410000000.0,0.0,5690000000.0,15432000000.0,422000000.0,40495000000.0,61712000000.0,27088000000.0,-43861000000.0,1830000000.0,4262000000.0
2011-12-31,9983000000.0,34643000000.0,44626000000.0,6172000000.0,35000000.0,52758000000.0,9603000000.0,8924000000.0,790000000.0,215000000.0,19816000000.0,72574000000.0,2595000000.0,1218000000.0,8913000000.0,2986000000.0,4204000000.0,1759000000.0,2177000000.0,0.0,5516000000.0,14429000000.0,276000000.0,37605000000.0,58145000000.0,35433000000.0,-40422000000.0,1925000000.0,5100000000.0
2011-09-30,10630000000.0,31930000000.0,42560000000.0,5728000000.0,0.0,50042000000.0,9204000000.0,8463000000.0,891000000.0,348000000.0,19046000000.0,69088000000.0,3618000000.0,1218000000.0,8888000000.0,2986000000.0,4204000000.0,1482000000.0,1857000000.0,0.0,5370000000.0,14258000000.0,232000000.0,34901000000.0,54830000000.0,32821000000.0,-38356000000.0,1754000000.0,4052000000.0
2011-06-30,10320000000.0,28798000000.0,39118000000.0,5496000000.0,0.0,46442000000.0,9003000000.0,8058000000.0,893000000.0,500000000.0,18419000000.0,64861000000.0,2503000000.0,1217000000.0,7798000000.0,2985000000.0,4202000000.0,1433000000.0,1598000000.0,0.0,5072000000.0,12870000000.0,603000000.0,32172000000.0,51991000000.0,29691000000.0,-34916000000.0,1828000000.0,4078000000.0
2011-03-31,12415000000.0,24260000000.0,36675000000.0,4791000000.0,0.0,43310000000.0,8249000000.0,7324000000.0,666000000.0,368000000.0,16650000000.0,59960000000.0,2396000000.0,3216000000.0,9332000000.0,0.0,3216000000.0,1343000000.0,1322000000.0,0.0,1777000000.0,11109000000.0,381000000.0,29666000000.0,48851000000.0,24926000000.0,-33459000000.0,1844000000.0,3720000000.0
2010-12-31,13630000000.0,21345000000.0,34975000000.0,5002000000.0,0.0,41562000000.0,7759000000.0,7300000000.0,523000000.0,524000000.0,16289000000.0,57851000000.0,2844000000.0,3465000000.0,9996000000.0,0.0,3465000000.0,1314000000.0,1237000000.0,0.0,1614000000.0,11610000000.0,138000000.0,27868000000.0,46241000000.0,21868000000.0,-31510000000.0,1585000000.0,3687000000.0
2010-09-30,11257000000.0,22123000000.0,33380000000.0,4491000000.0,0.0,39447000000.0,5506000000.0,7092000000.0,485000000.0,772000000.0,13895000000.0,53342000000.0,3389000000.0,2122000000.0,8530000000.0,0.0,2122000000.0,1107000000.0,1098000000.0,0.0,1522000000.0,10052000000.0,531000000.0,25324000000.0,43290000000.0,22608000000.0,-31258000000.0,1576000000.0,3019000000.0
2010-06-30,10713000000.0,19346000000.0,30059000000.0,3308000000.0,0.0,35161000000.0,4920000000.0,6692000000.0,377000000.0,818000000.0,12884000000.0,48045000000.0,3267000000.0,0.0,5747000000.0,0.0,0.0,1010000000.0,1318000000.0,0.0,1685000000.0,7432000000.0,346000000.0,23158000000.0,40613000000.0,19723000000.0,-30059000000.0,1794000000.0,2480000000.0
2010-03-31,9192000000.0,17322000000.0,26514000000.0,3084000000.0,0.0,31132000000.0,4773000000.0,5912000000.0,154000000.0,845000000.0,11739000000.0,42871000000.0,329000000.0,0.0,2922000000.0,0.0,0.0,1025000000.0,1750000000.0,0.0,1666000000.0,4588000000.0,163000000.0,21949000000.0,38283000000.0,17476000000.0,-26514000000.0,1534000000.0,2593000000.0
2009-12-31,10198000000.0,14287000000.0,24485000000.0,3178000000.0,0.0,29167000000.0,4845000000.0,5678000000.0,129000000.0,930000000.0,11330000000.0,40497000000.0,216000000.0,0.0,2747000000.0,0.0,0.0,1021000000.0,1392000000.0,0.0,1746000000.0,4493000000.0,105000000.0,20082000000.0,36004000000.0,14416000000.0,-24485000000.0,1504000000.0,2531000000.0
2009-09-30,12087115000.0,9907276000.0,21994391000.0,2807341000.0,0.0,11349301000.0,4917491000.0,5672465000.0,110372000.0,969545000.0,1659318000.0,37702845000.0,192743000.0,0.0,2321774000.0,0.0,0.0,887350000.0,1318315000.0,0.0,1659318000.0,3981092000.0,232785000.0,18107978000.0,33721753000.0,10017648000.0,-21994391000.0,1551812000.0,2129031000.0
2009-06-30,11911351000.0,7432655000.0,19344006000.0,2701912000.0,0.0,11323907000.0,5005900000.0,5693299000.0,93925000.0,846466000.0,1562942000.0,35158760000.0,221914000.0,0.0,2000962000.0,0.0,0.0,809635000.0,1232984000.0,0.0,1562942000.0,3563904000.0,81434000.0,16469003000.0,31594856000.0,7526580000.0,-19344006000.0,1788935000.0,1779048000.0
